	S1	S2	S3
VIPR2	-0.366477172394333	-0.0469207416360662	0.434202925811645
VIT	0.294972324252986	-0.192981066478082	0.223809496405015
VSIG2	-0.436186916919742	-1.55145607984853	0.548431106272266
VSNL1	-0.184487737891049	-0.186088624348278	0.696879933170161
VTCN1	-0.190897758086932	-0.123574584367386	0.697187165463687
VWA5A	-0.092594657384351	-0.468399859382244	0.516807465185905
VWCE	0.00527283124989303	-0.0358706785164394	0.114046614977316
VWDE	0.00675615565162186	0.377331095108374	0.239473521450302
WDR72	0.156321169904276	0.196833413300036	0.235542147404244
WFDC2	-1.07698478126853	-1.11311448142374	1.00207433131668
WIF1	0.477428212767817	-0.285569223909795	0.849633425218818
WISP3	0.0101148322929253	-0.0152476349658442	0.177697210705458
WNT10A	-0.172714437355826	-0.0450449842303792	0.3294044083892
WNT3A	-0.192767044152509	-0.168635345693723	0.422114412885687
WNT6	0.0232521832029354	-0.143515321716614	0.312012415745122
WNT7A	-0.0368677572469458	0.00585943851216364	0.123664718889444
XKR5	0.0602308971865462	-0.0179205395010891	0.102380653547216
YBX2	0.165297900859651	-0.111304500850163	0.187442971205086
ZBTB7C	-0.225947962765533	-0.104666807261672	0.429107246353338
ZFR2	0.0912246715869903	0.0252695579662046	0.231596368004517
ZNF154	0.0404171717731444	-0.0811495973231888	0.311031574289527
ZNF185	-0.2731354138778	-0.482182622474604	0.701354738209733
ZNF204P	-0.431303260297136	-0.144322479135277	0.416797891681876
ZNF208	0.0421189101025221	0.0567178753915937	0.180374713521665
ZNF215	0.201713175923427	-0.118953468800943	0.135785233141627
ZNF257	0.0553590703902603	0.0416280576821447	0.154278275938634
ZNF454	-0.0172599802088314	0.056977389317225	0.296124313002731
ZNF488	-0.0169482600135298	-0.0224512102392067	0.168997201983351
ZNF516	-0.204099245193736	-0.0345980528803737	0.535772067891808
ZNF655	-0.227955881360157	-0.628667639630157	0.45560518914083
ZNF662	-0.309207957381932	-0.1127297981118	0.0537158093249978
ZNF683	-0.0329085661381531	-0.0699381966460496	0.218884565736316
ZNF711	-0.0577733858447513	-0.0956586864781424	0.272230051992754
ZNF750	-0.675771029247178	0.277948463381574	0.564495510975441
ZNF804A	0.0393024084407314	-0.0338320133403013	0.194855878371887
A1CF	0.128324731942055	0.11055988616347	0.0999131612701741
ACTN2	1.41722262305552	0.078390312149601	0.119744898970057
AFP	0.219842399575757	0.106995469287864	0.00890307592187075
AKR1D1	0.199814602995597	0.0370916304344628	0.0132912485016329
ALB	1.07498714389951	0.379376555599134	0.127005303082076
ANGPTL3	0.606527213774711	0.389969991769534	0.150476750204458
ANKRD30B	0.143218070991374	0.180915425307337	0.0498804867528327
ANXA10	0.356379056306921	0.0981326759917636	0.0595523090679493
APOC1	0.301872774586187	-0.306880916557314	-0.466179277555868
APOE	0.264416058722291	-0.229513637286974	-0.430359419881298
APOH	0.381698133273201	0.418117438397182	0.244040344383229
ARHGAP36	0.37977435341883	0.0554910018350821	0.0694122300069263
ATOH1	0.792164522989555	0.114986288716152	0.297375403853375
BMP5	1.01197821750658	0.431012305042429	0.442316743794471
C10ORF71	0.358369949591579	0.0143960015039503	0.0076473003296294
C1QTNF9B	1.0888874290239	-0.351659544718262	-0.0199259437304937
C1ORF64	1.79196162527214	-0.565366477670656	0.400843694974357
C20ORF166	0.26282558211132	-0.00783570579693163	0.0188873074857944
C2ORF72	0.808467109030348	-0.672540883274644	-0.288028655395074
C3ORF14	0.635579632375546	-1.74919185942857	-0.110174553651169
CA3	1.77006789766914	0.0594731948326338	0.0244102888054545
CBLN2	0.468501213130001	0.211079851431607	0.177809070556887
CCDC141	1.09057940021304	-0.0111188064843258	0.205824096359799
CCDC83	0.357792478818949	0.0331167593787906	-0.0330719451971056
CETP	0.292754357781993	0.00389536333665709	0.00611256267033035
CHRNA1	0.581462807185669	0.0697955120935464	-0.0263435194554771
CHRNG	0.175412946199686	0.022039033541543	-0.00514031632812544
COL25A1	0.457619841264043	0.00227918920739402	0.109233033977676
COL28A1	0.864531068533071	-0.150322806008877	-0.115895901802002
COX6A2	1.49829420924926	0.218702921877753	0.137612005574364
CPNE7	0.617833942239699	0.137689176059917	-0.448182374747252
CSAG1	0.353268060523274	0.10262488391467	0.0541523868082498
CTRB2	0.34582072284799	0.0329571859452882	0.0398166606819223
CXADRP2	1.11408768811571	-0.00920138526726166	0.185155130708907
CYP26A1	0.173794959666004	0.0567651417675786	0.00282478689679086
CYP2J2	0.855009642892284	-0.584218895877551	-0.346052894689039
DDN	0.496481326306544	0.0517485853975456	-0.0392483304235529
DHRS2	0.597467551791532	0.181271956856985	-0.0214414004933905
DIO1	0.648414862761611	0.413090977417897	0.0944491178939013
DUSP13	0.540867127917829	0.0238671106638013	0.0245177996218733
EFNA2	0.284983677257109	0.196213594917609	-0.00852028016084129
ELF5	0.638850728817886	-0.440721428415125	-0.320437155428612
EPHA6	0.969436706670763	-0.00507533221875358	0.0667967431377071
FABP5	1.57383094733204	-0.841942323825457	-0.496971730144069
FAM184B	0.0909461674795426	0.0229034581906102	0.0106111403470331
FAM3B	0.719964409085136	-2.04573127711605	-0.538045753047272
FBXO40	0.284069280807017	0.0080743350472297	0.00531772981898487
FGB	0.228015935137199	0.160150087215574	0.101582110671891
FOXJ1	0.80767437826518	0.355869213304211	-0.0535892810117429
FOXN4	0.273799060804788	0.143415458192997	-0.0173786634460161
GADL1	0.107775812911585	0.0917412948142755	0.0183842281848995
GATA4	0.364651627669811	-0.0190040663280966	0.0370538829606532
GLP1R	0.214684674500654	0.0771954288288741	0.0523538892696831
GNG13	0.881838629852604	-0.0100426954459307	-0.144457357226655
GNMT	1.00890829497168	-1.06469226457014	0.0882695773532543
GPX5	0.434940836842901	0.0195113985427164	0.188887426106512
H19	1.29016298384185	-0.113583093783585	-0.154272564852925
HAO1	0.776813409188911	0.0959529127067261	0.15250199648961
HES6	0.440435409200821	0.0647479281755295	-0.578446374493996
HFE2	0.40960065215621	0.0329767710568033	-0.000906508277321956
HHATL	0.386330426617266	0.00211161880291726	0.0230420458699903
HHLA2	0.227448261590913	0.0319381089231197	0.000655453000792913
HIST2H3C	0.594008280198671	0.124667632561714	-0.416399715077913
HJURP	0.35324345890432	0.305864330046924	-0.37984583116322
HNF1A	0.611245538057016	0.159319491197343	0.135427333945847
HOXC11	0.270605995828345	0.0705598478417966	0.087591515751888
HOXC13	0.278521351520175	0.0570668524948445	0.0412447665317455
HOXC9	0.437568381654341	0.104583685225222	0.0433991426312533
HPGD	1.55189396071734	-0.790983908166761	0.186896507705262
HSPB3	0.880046070372194	0.144338297918749	0.169575749079218
IL31RA	0.378483101019697	-0.0778729996569336	0.0282640568538431
INPP4B	0.835926660079928	-0.394949623204506	0.0236643048336883
JSRP1	0.395658337700354	0.0236579008759145	-0.0305603615581908
KAZALD1	0.711907395888701	-0.595492620304194	-0.256484416014613
KCNJ6	0.363085447384321	-0.0157975493061639	0.165799137799183
KCNMB2	0.990713437790308	0.0890940316709333	0.134896672611381
KCTD16	0.159490658560453	0.0064769930375367	0.0270034842503177
KRTAP13-2	0.942103381739364	0.299176095444884	0.30958595717898
LMOD2	0.986655176059083	0.0761588898784795	0.00781452196953283
LRRC39	0.55822777329136	0.0546244760848176	-0.129142409120968
LRRTM4	0.444356608209193	0.0152199911269713	0.0542222359181219
MADCAM1	0.400421903293948	0.0917938923860783	0.0599133254263897
MAGEA12	0.248683906788736	0.0612007622043927	0.0247953954766895
MAP2	0.841239809422576	-0.195183560421847	-0.0069249039707775
MESP1	0.678938743421509	-1.21963639513079	-0.6636199217467
MESP2	0.502286485053018	-0.184553768371732	-0.245625156919242
MIPEP	1.4193485095415	-0.608083360779109	0.051233868116467
MON1B	1.15632280549994	-0.295092630633255	0.188749576583814
MORN5	0.762889872457757	-0.128182799865512	-0.0524240845774988
MOV10L1	0.766619423948214	-0.123989141010642	-0.150561653331779
MUC13	0.765999415412651	-0.153562853232841	0.312102249834431
MYBPH	0.797137176921875	0.0219809287837226	0.0194018130441662
MYH15	0.387529666570223	-0.0429086458138753	-0.0268280421234098
MYH1	0.105133444857067	0.0235674393476645	0.00865032449249474
MYH2	0.515258738999153	0.0354051642580238	0.0248877058306369
MYH3	1.0275049841502	-0.162186962062771	-0.119725522161804
MYH6	0.740519044984326	0.00406039451400489	0.0655544422754452
MYH7	1.82883489791016	0.0913500566524591	0.049428258515908
MYL2	2.31755150270315	0.21788525648465	0.123747879811063
MYL3	1.17118656145447	0.023799055578467	0.0349491273573613
MYLK2	0.256097267906376	0.0303046477082912	-0.0257140854556389
MYLPF	1.09502626539922	-0.0101277187757398	-0.0838318768293017
MYO18B	0.412006132358518	0.122857429751355	-0.0169748491871001
MYOM3	0.6552589259717	0.0257333759418055	-0.0155310063686936
MYOZ2	0.733633721576797	-0.00237085577561797	0.0278725968433127
MYPN	0.367986770307469	0.0124987092467223	0.00195719973830089
NLRP8	0.40621877226555	0.000774177011045674	-0.00917241255733014
NRAP	1.36337216786441	0.0497225551095638	0.0348868784101996
NUDT8	0.645976816508509	-0.351972584283551	-0.610506283808587
OR10H1	0.418312501723493	0.00114822724638274	0.0910201880237619
OR4N4	0.459294443151708	0.040722944248473	0.113887250733944
OR52I1	0.242350488084627	0.0348830266998853	0.0355744076569576
OTX1	1.11356647292701	-0.133183491319827	-0.124252046264747
P4HA3	0.716587544211279	-0.387689715306212	-0.447919227753923
PCDHA13	0.573537855308499	0.198174495536579	0.18960827382583
PCDHA1	0.459961122449715	0.499222482551886	-0.000208929340871272
PCDHA6	0.666351408459065	0.397495486512585	0.313847860514071
PCGEM1	1.28340240757419	-1.00205383319815	-0.178835488215708
PNLIP	0.315998234156786	0.0823906950058919	0.105511785276528
POTEB	0.458096301969769	0.0203878641841103	0.0822303293548377
PRIM2	0.914761741627243	-0.729171438241077	0.312179305632796
PRKAG3	0.23236935990571	0.0100950596371173	0.0219125696114097
PROC	0.780568647155088	0.0774496611695808	0.133426298494104
RAMP1	0.454881713171511	-0.935854270304978	-0.40081186299524
RAPSN	0.279039253156478	0.0314997862593968	-0.0549851490196437
RDH12	0.580512960446843	-0.0847847917457193	-0.0954795168209836
RDM1	0.233801966570937	0.140244964199674	-0.0963498101681411
RELN	0.675516677927526	0.451408565072086	0.235955307069623
RLN1	2.19687170884943	-1.61235243876776	0.610675036473106
RLN2	1.26876434422609	-0.586753770223897	0.255367592454443
RPGRIP1	0.310346212762089	0.0476981423448741	-0.0884150873150003
RPRML	0.44076227721955	0.157267322471383	0.110772465439723
RYR2	0.749027171590186	-0.551275142331968	-0.115744822744763
SCGB1D2	0.919660229899027	-1.36978224149118	0.221931435823721
SERPINA4	0.595613827610619	0.214798364366313	0.311614669391755
SGCD	0.740058904442289	-0.311456538488124	0.0846963481069451
SHD	0.160460640603612	0.056524040943131	0.0118451250488905
SLC17A4	0.356855646135822	0.320368858193578	0.181095811857373
SLC22A10	0.512948995999614	0.156258241791339	0.135712960001225
SLC26A3	1.11867875621174	-0.0840696457758465	0.44699900014221
SLC38A4	0.725968884823209	-0.150770833545108	0.369342532575277
SLC4A4	0.689020340290221	-0.689595993244369	-0.0633948976877149
SLC6A3	0.428265891130945	0.0154580639443459	0.0592821554594898
SLC7A13	0.213300413359876	0.0501815037465897	-0.0275085911347278
SLN	1.59534988244957	0.0866519263054117	0.0439699758625407
SLURP1	0.497440060710724	0.376998677534286	0.236104023815282
SMPX	0.898809788083243	0.064362672821935	0.0355163522136998
SMS	0.92382710806902	-0.338441501542986	0.0228459797424246
SP5	0.89079692518481	-0.372691865544349	-0.412025110459313
SPINK1	2.02905979048259	-0.396737725032635	0.113475429864876
SPON2	0.479276396992682	-0.85801928038706	-0.567445289524532
ST18	0.469142401241513	0.00793838553180025	0.0560600583864538
STAP1	1.17302301986174	-0.0303160445796571	0.432651563855047
STON2	0.539860987709711	-0.282067356101027	-0.0851099770960359
SYCE1L	0.392646139315969	-0.906531469380076	-0.786155900347648
SYNPO2L	0.657567358055399	0.0133152505370352	0.0061286216967848
SYT1	0.845281032607061	-0.460377299562419	0.358953867049923
TBX10	0.750184060658129	0.15346731971757	0.0649424765735456
TCAP	1.75687542437445	-0.0412217315628221	-0.17477979481725
TFF3	2.08515971282759	-1.47381951080521	-0.335784869974791
TM4SF20	0.0569776957691259	0.0672813072014759	0.0232013913481322
TMED6	1.01581438909891	0.421387697898449	0.397134044070034
TMEM132D	0.33339888716629	-0.05865128563269	0.134840963508323
TMEM145	0.381083004667055	0.132673246672749	-0.0841596579187556
TMOD4	0.743722036185881	-0.0228059777152457	-0.0489231489766673
TNNI1	1.37967624625485	0.0478812847548296	-0.166211825944926
TNNI2	0.900496847236872	-0.140982772270351	-0.0529569180226536
TNNT1	2.23855580985365	0.16993619566299	0.0361575307091321
TNNT3	0.928328667298832	-0.0108193880970094	0.23110174707944
TRDN	0.85526724060618	0.0470559191178344	0.0158102017362866
TRIM54	0.665441913987761	0.16272138332593	-0.0347125698461044
TRIM55	0.168066555371388	0.01460863079512	0.0127680189257789
TRIM63	0.539006090898136	-0.0043373651328192	0.0113392012920734
TRIM72	0.331122007935332	0.0270391279673544	0.0103746236950593
TSPAN19	0.999666248079349	0.107773435803061	0.0820887662657907
TTN	1.80895533646252	0.034815830926548	0.0137799271772338
TTR	0.77509899868225	0.035165216845801	-0.151640283819057
UNC45B	0.368060923522622	0.0059036602565069	0.00186664041646687
UNC5A	1.55511082374937	0.0591165896457228	0.143676376628899
VGF	0.256253324772563	0.0636416582616714	-0.128271125031901
VSTM2A	1.61182835947067	-0.205613703434661	0.168478540031201
XIRP1	0.763892797856453	0.0904606939864108	0.0423148593899142
XIRP2	1.00990132247528	0.0480585080572952	0.0236697051637372
ZMYND10	0.673373511503496	0.237901745080498	-0.297367676568725
ZP1	0.755075829271188	-0.0219381407253886	-0.0513526030450395
ABCC8	-0.156618438332759	0.707079187892928	0.297390122254034
ACER3	-0.219845275524517	0.779977786877255	0.182896555459722
ADAM21	0.0651980916235593	0.379833860120386	0.0994882430892374
ADAM2	0.143984855555264	1.0368851485989	0.12371223294476
ADARB2	-0.0840168488720282	0.870580564610294	0.132860853986959
ADCY1	-0.172005465948585	0.686028530737644	0.251037331011787
ADD2	-0.0632809226535109	1.18300062823022	0.134373134969434
AGMAT	-0.2051551373517	0.672804950721347	-0.119953646204383
AGR3	-0.379927327768975	1.29476967342961	-0.23480645711926
AGT	-0.197878922954309	1.39277795051875	0.187482832904167
ALOX15	-0.481837958791744	1.87690097306327	0.220812123734224
ALX1	0.0660471181259926	0.47506732978917	0.12247580712905
AMPD3	-0.469672245412441	0.706839106787361	0.107565945288106
ANKRD29	-0.00604896421631088	0.871660142133622	0.177562022948621
ANKRD34B	0.0398822389606771	2.20919084688346	0.424974131264399
ARSH	-0.0158701309846856	0.4187904317099	0.0663734135446261
ATP11A	-0.172390406644619	1.1663819345275	0.238317567768575
ATP12A	0.0218245533412057	1.18469284538462	0.308298460882988
ATP8A2	0.218999466672255	0.924117778932101	0.487892994453462
B3GAT1	-0.236893927494736	0.140786180356031	-0.201470086763623
B3GNT6	0.0720307258979321	2.31234709190905	0.491711707042467
B4GALNT4	-0.49978948251777	0.752813687015041	-0.401190589195357
BARX1	0.0139204612436468	0.515311940815471	0.00429090888063711
BCL2L10	-0.11886117043101	0.635017597344808	0.0346097466256302
BICC1	-0.0904665224735844	0.688547372977003	0.182898838659423
BRSK2	-0.0804033328352187	1.28681863697065	0.36828131384148
C1ORF87	-0.000979064597130487	0.297919235416844	0.0882975515409271
C2ORF70	-0.0713849296850994	0.429495006273585	0.00564484218427346
C7ORF10	-0.178904608758028	0.7498175002498	-0.290905057022556
CA8	-0.264419692282527	0.925208292607214	0.258338420048776
CACNA1D	-0.378129037677679	1.53128880999941	0.0191107573506416
CADPS	-0.322109983574487	1.49451569693373	0.105251058152451
CCDC144NL	0.061201638167366	0.257321185061837	0.0256372332161987
CD163L1	-0.00520809365439803	0.597544183124461	0.114499892093386
CDH10	-0.0204953649343823	0.719394072183639	0.0697538629981592
CDH7	-0.2296219552894	1.30791230218888	0.241396503004839
CELSR3	0.105101328237686	0.719642971378658	-0.166553561090671
CGA	-0.106702945485766	1.63877504855015	0.427257047065436
CHRM3	-0.141408434409218	1.13715622156477	0.521186356967795
COL10A1	0.124560730784147	0.895166913954374	-0.194657904814275
COL2A1	-0.0449400531466256	2.65931167039012	0.999926016664082
COL9A2	-0.602042851216746	1.13104719493612	0.209100261102329
CRISP3	-0.793823623765514	2.66532310269044	0.437651982670431
CST2	-0.415252875798446	1.52511974439483	-0.517001635694026
DIRAS2	0.206354667225612	0.795710406656355	0.0530872335502071
DLL3	0.0722367460579971	0.332823099681008	-0.0493382850369417
DLX1	-0.744385503657465	0.670026632999653	-1.04268283661363
DLX6	-0.0961350952436874	0.645579936935076	0.17399189237025
DNAH8	0.293496262681716	0.767279613953399	0.134044233048345
DNAI2	0.0657723182566827	0.171714542534191	0.0410237534165372
DNASE2B	-0.350330600050702	0.735628042141826	-0.151144972833127
DYTN	0.151207295903523	0.454981513495307	0.0728345921432694
EBF2	0.142523416194368	0.607572969504098	0.153668443455443
ELAVL2	0.0725440332581598	0.596778875106642	-0.102424342161233
EML6	-0.0738856690780715	1.07857367330859	0.484318177677162
EN2	-0.0256931857300461	0.457991532360329	-0.0520432563401347
EPHA8	0.0193313520562456	0.481260356302802	0.0797871307407618
ERG	-0.351098180306173	3.36976744792459	1.46675239811813
F3	-0.940413638617648	0.775230147776527	0.483307708687425
F5	-0.549680794345482	1.4843592337613	0.0656802368088106
FABP6	0.0982895643020492	0.205426537781762	0.135782063009081
FAM189A1	-0.105251952617354	0.566480594638947	-0.0807107063160931
FAM19A5	-0.819307677454454	0.960760071735975	0.0119533990232748
FAM81A	-0.158150059526833	0.698886769229147	-0.00200747529577136
FBLL1	-0.0139084971008874	0.782737633752326	0.134637166902767
FFAR2	-0.28038923720335	0.284425229906129	-0.329507592442591
FNIP2	-0.100761451011189	0.916932098679302	0.488040680700069
FOLH1B	-0.198120152523741	0.328283025126377	-0.400698485477344
FOXB2	0.0224810181693744	0.859172273767032	0.200579337198662
FOXD1	-0.427823175968675	0.902148674114861	-0.323458773305621
FOXD3	-0.170304074953298	0.740286455318317	0.0978342868510038
FOXL2	0.166102957585372	0.57414239118448	0.0254474420374213
FRK	-0.123521975177384	0.698185099647131	0.236361360573294
FZD8	-0.244278559724567	0.975270216671365	-0.113448634153983
GABBR2	0.0222018042350722	0.21841138705851	0.0414617352923768
GABRA2	0.0672407716421467	0.335780073606952	0.128598429984603
GDA	-0.0126101736549417	0.923548190503874	0.279087010339699
GHR	-0.46172461430948	0.800149043161446	0.336853232700704
GJB1	-0.236822614485009	0.283661651045976	-0.443459504159527
GJB6	-0.0463629293879131	0.463901934784553	0.135216503022357
GLDC	-0.0211873116218077	1.20720955973462	0.342641259442046
GP2	-0.843321517437344	1.33263715570456	0.213910729264273
GPR116	-0.0891035303341076	1.62153422395471	0.270609425227011
GPRC5D	-0.0553826643698681	0.661353668688613	0.215966331595699
GREM1	-0.577072519139786	0.701936781802552	-0.0458806471498066
GRID2	0.040723348680974	0.1353130329856	0.0540829271309469
GRIN3A	0.0143134194730286	1.71214974320012	0.31367444792711
GRM7	-0.0654198051813662	0.829079543693251	0.251498301224165
GRPR	0.329764236633099	0.80061128123551	0.326874139519402
GUCY1B2	0.0312793794248263	0.245952346702385	0.0588844641304847
H2AFY2	-0.761592606808101	0.544793356405614	-0.0464830492813616
HABP2	0.0444494352805073	0.575771706278557	0.136545544268028
HIST1H2BH	0.122838065453341	0.422231432548925	0.0360592245868677
HLA-DMB	-0.75543063647727	1.64402005201907	0.748543181122882
HNF1B	-0.677842291908864	0.324169126181654	-0.0754073009929398
HOXD1	0.166536466503539	0.55521810429813	0.208274225370461
HS6ST2	0.0934048549532247	0.889449484166732	0.307066679485122
IHH	-0.408603890509179	0.517482777760246	-0.141142667999898
INSM1	-0.634457726858072	1.03239071353558	-0.170076191356051
KCNC2	-0.419944614045121	1.56607727789964	0.291275548551457
KCNG3	-0.142078679597225	1.1505423657276	0.299344068107248
KCNH8	-0.181441846066924	1.04346369237945	0.257014899744481
KCNN2	-0.655212134372432	0.713425924046897	-0.178933942081954
KCNS3	-0.389405311591325	0.768443683583299	0.0592867744533257
KHDRBS3	-0.557305003148554	1.56450208828427	-0.0898299192122845
KIAA0087	-0.0225386995044262	0.861178072317634	0.241812786687669
KIAA1239	0.0175247435778106	0.152116563676581	0.0334698215429442
KIF25	-0.013850207673061	0.539181573127064	-0.0141275584405661
KLHL35	-0.0347261784329323	0.59267267151904	-0.330081976366629
KLRG2	-0.00540984392967216	0.450540015717093	0.0265285086230753
KRT75	-0.00474320104357112	0.463529787978574	0.046806088455874
LAMB4	0.0168668254455702	0.108873790500247	0.0296758101637003
LAMC2	-0.765571997434944	0.951310308599261	0.391956372805793
LANCL3	-0.0287107793688973	0.213035460609192	0.07106242800133
LINGO1	-0.0326649797651263	0.897300213904435	-0.0619752106328789
LPPR1	-0.00784836399474243	0.99349185536167	0.116694813065393
LPPR3	0.0500293432434528	0.165663462299811	0.00787926384184209
LRRC31	0.142013248702321	1.46675336505476	0.217427464816898
LRRC7	-0.071203207393986	0.912674852146064	0.147137507929992
LRRN1	-0.367377502535303	1.29615521950239	0.0754183070078795
LUZP2	-0.347451355962196	0.435088048079357	-0.185279395220341
MCOLN2	-0.203334019376105	0.504137413411931	-0.0716709675988057
MCOLN3	-0.175930524095194	0.599088933379018	0.162270899577571
MEGF11	0.0124248288247326	0.194240473473582	-0.00196406528350731
MEX3A	-0.371555837795215	0.864173447753561	-0.11653167306704
MFSD4	-0.251098770708917	0.958396244621246	0.217207424610243
MFSD6L	-0.413228147917695	0.380071878141225	0.0515386913943489
MGAT5B	-0.0969738224192504	0.685041953575612	0.0135495037494814
MMEL1	-0.249972901411905	0.487762725706633	-0.0460593864528102
MNX1	0.0941237986992088	0.653998082366567	-0.303810944349567
MTUS2	0.0458024061339632	0.332465349195305	0.0233334801964889
MUC2	0.198713464542772	0.551564092873517	0.238546338154264
MYO6	-0.421136969132636	0.979464430308356	0.259669950413604
MYT1	0.0164613164894945	0.663570090200976	0.16642178848505
NCALD	-0.775030014908588	0.787534707544972	-0.135893372348646
NETO2	-0.258510448335949	0.610273932391029	-0.263331935681438
NKAIN1	-1.47270597888	1.51368925629619	-0.362400703039481
NKX2-1	0.0718488336157731	0.955591404723806	0.265204472072885
NKX2-2	0.0377066593956521	0.90427523823575	0.172155898934994
NKX6-1	0.0569221041203994	0.741834206186765	0.0949522743737906
NPY	-1.24989024011683	-0.174273373572256	-0.121587652625567
NR2E1	0.0191596604810259	0.28090876543922	0.0497102867418052
OCLN	-0.167363734170768	0.755575772796176	0.0145255910511721
OGDHL	-0.770766642691317	1.67858189608957	0.342971099956771
OLIG1	0.023525049164759	0.45123337105746	0.0460109478052208
ONECUT2	0.103609620261687	0.555015141068396	0.0526451207360368
OR13A1	-0.0400276941615138	0.378308580955735	-0.00343704300403098
OR51E1	-0.513189215645926	0.994841273259839	0.226721003334054
P2RY1	-0.416505513560854	0.684940080740896	0.395649802917537
PABPC1L2B	-0.481181483722445	0.29266283750982	-0.157605594528894
PAX1	-0.0380646871584866	1.06794197238406	0.210168065899014
PCBP3	-0.0647564397961754	0.362549047040201	-0.167724455472613
PCDHB10	-0.161652378562224	0.860070631595828	-0.0724030699845928
PCDHB16	-0.00267096329094259	0.802521334663537	-0.0131065940927113
PCDHB8	0.237173241453455	1.24302797898775	0.164669783007979
PCDHB9	-0.142131034417324	0.584504704986547	-0.152775502858239
PDE3B	-0.184927263883569	0.751270007704385	0.0486334796173065
PEX10	-0.359342276120317	1.2810157844134	-0.104821427659419
PLA1A	-0.507386967502917	1.17234064285625	0.19045300155505
PLA2G2A	-0.883949721137259	1.18449839451066	0.0954445428011699
PLA2G7	-0.871487695059157	1.1408968263937	0.0769864551893013
POPDC3	-0.0187760677309162	0.898205647314112	0.0852004942453012
POU4F1	0.0387059177921799	0.231404524150159	0.0426398013214761
PPAP2C	-1.10028611159515	0.548832321010558	-0.00313233220206541
PPAPDC1A	-0.121993787717246	0.676839581963274	-0.0514575339334871
PPP3R2	0.0263587205488309	0.217773586656165	0.0317556256919974
PRAME	0.199462839079718	1.15784353869323	0.311820525733777
PRB3	0.0955738756159119	0.233617585311282	0.0492010891944816
PRSS3	0.066583033186599	0.487506848251053	0.118042849021212
PTK6	-0.339816300511622	1.09510127353042	-0.23753012452438
PTPRT	0.312796921044271	0.918506634097766	-0.0469493216542453
RGS17	-0.389852538652491	0.927351612401105	-0.139423604798812
RIMBP2	-0.0125782810814649	0.648276981593529	0.242995884917777
ROPN1B	-0.113754461067625	0.632548786774538	-0.117858484644889
ROPN1	0.0126087730841283	0.29584413505625	-0.0356822717202799
RORB	-0.158296401998532	0.855210157828504	0.495737590831248
SAMD13	-0.584382889443291	0.800896243941064	-0.295270512877169
SAMD5	-0.169140535571518	0.566756825025488	-0.115991328023771
SCGN	-0.127341305577139	0.581858841985258	0.158880101083453
SERPINA11	-0.436484015122984	1.34426212710703	0.475161180803353
SERPINA6	0.0831880975576093	0.385926609798898	0.0760348427690195
SH3RF1	-0.273768031812219	0.807609793355167	-0.0144217539252148
SHH	-0.02834464374163	0.815084478186331	0.462879312877825
SHISA3	0.0801942459471982	0.409180602303561	-0.0381307338363484
SLC10A4	-0.016718997233358	0.369814867928256	0.0595434912454771
SLC12A1	0.0249318787292506	0.27226462373424	0.0877488354727798
SLC18A3	-0.00309382380372388	0.676043598643568	0.130245669439541
SLC22A15	-0.157326951882795	0.540278259942552	0.0245601733689205
SLC22A16	0.0725910334998698	0.434055659625732	0.094634576441854
SLC24A2	0.0260481685421516	0.179874910578243	0.0433275627428606
SLC3A1	0.101968806946635	1.2960285148206	0.415553889610915
SLC44A5	-0.0115471647244671	1.77401887370663	0.325647171122738
SLC5A1	-0.78133811218499	0.813162974830536	0.338908593765585
SLCO1B3	0.276358092190836	1.24316207183548	0.350952894943751
SNAP91	-0.716786440842788	0.773438043656412	0.00218592371091603
SNTN	0.252535759972864	0.533481542365592	0.0899235784526838
SOX3	0.0861703608827272	0.166632728775694	0.10074166882298
SSPO	0.0936121154495747	0.55107387627735	-0.264147652322212
SSTR1	0.0705921447622351	1.15971314680221	-0.193231394396798
ST6GAL2	-0.0541213968053506	0.450478572318325	0.160120992634301
STEAP4	-0.356819342480059	0.635967962035885	0.187058608968882
SULT4A1	-0.077427892927391	0.677736910966462	0.151715101079524
TAC1	-0.161935606016928	0.64171592880677	0.118442015547887
TBX1	-1.13078144204012	0.499718360162463	-0.645772403882521
TDO2	-0.0323265036300586	2.13697046984269	0.544631834065031
TDRD1	-0.539863474141176	1.44154101532963	0.232654036498562
TDRD6	-0.0659720507401092	0.521822044520701	0.0412896817483198
TEKT1	0.39351455411003	0.323918508305517	0.0957880364789086
THEG	0.000102521092185896	0.426665800637068	-0.00506681962033658
TMC1	-0.0534057326362481	0.397338382507129	0.1118514897766
TMEM105	0.0291996087099965	0.485647104820989	0.127890782235778
TMEM217	-0.062576234193464	0.73884909284933	0.0146044405838386
TMEM26	-0.0542944071453659	0.764102336156809	0.175695965949078
TMEM45B	-0.59428133920649	1.06834503447635	-0.101465719160272
TMEM63C	-0.00678573244753749	0.598648423507421	0.0810742489514047
TOX2	-0.292586663752309	0.671945488307973	-0.107337676196343
TOX3	-0.198387495425014	0.595967365901675	-0.121407688203921
TPO	0.0507451100705573	0.431179311818004	0.0288994312949857
TRIM46	-0.128960763119111	0.580362688896888	-0.101411325519129
TRPM2	-0.332416271004464	1.00779975293787	-0.153948655504456
TYRP1	0.155841409543953	0.430452625061805	0.0178317939614529
UGT2B10	0.0291614587095781	0.182121694584461	0.0169149650904067
